method,query_id,question_type,primary_category,primary_mclsf,gold_document_count,gold_chunk_count,retrieved_count,latency_ms,chunk_hit@1,chunk_hit@3,chunk_hit@5,chunk_hit@10,chunk_recall@5,chunk_recall@10,chunk_mrr,document_hit@1,document_hit@3,document_hit@5,document_hit@10,document_mrr
Hybrid RRF,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,17,10,9.248599992133677,1.0,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0015,eligibility,일자리,창업,1,14,10,9.340699994936585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid RRF,oy_eval_v2r_q0017,application_period,일자리,창업,1,12,10,10.173599992413074,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0025,support_content,일자리,창업,1,16,10,10.420899954624474,0.0,0.0,0.0,1.0,0.0,0.0625,0.1111111111111111,0.0,0.0,0.0,1.0,0.1111111111111111
Hybrid RRF,oy_eval_v2r_q0026,eligibility,일자리,취업,1,14,10,7.898599957115948,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.125,0.0,0.0,0.0,1.0,0.125
Hybrid RRF,oy_eval_v2r_q0064,specific_policy_search,주거,기숙사,1,9,10,13.481500034686178,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0078,support_content,교육,온라인교육,1,15,10,10.530199971981347,0.0,0.0,1.0,1.0,0.13333333333333333,0.2,0.25,0.0,0.0,1.0,1.0,0.25
Hybrid RRF,oy_eval_v2r_q0086,specific_policy_search,참여권리,청년참여,1,18,10,17.64449995243922,0.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.5,0.0,1.0,1.0,1.0,0.5
Hybrid RRF,oy_eval_v2r_q0090,required_documents,참여권리,청년참여,1,15,10,9.158700006082654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid RRF,oy_eval_v2r_q0094,application_period,참여권리,청년참여,1,14,10,14.440200000535697,1.0,1.0,1.0,1.0,0.21428571428571427,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0098,application_method,참여권리,청년참여,1,12,10,14.217799995094538,1.0,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
