question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,3,0.823676,doc_0176,doc_0176_chunk_000,X,"""중국 최대의 정치행사인 양회가 내일(3일) 시작됩니다. 이번에 중국 국가 주석의 임기제한을 폐지하는 헌법 개정이 예상돼 중국 안팎에서 여러 말들이 나오고 있는데요. 예상 보다 반발이 크자, 중국 당국도 좀 당황한 듯한 분위기입니다. 베이징에서 강민수 특파원이 전해왔습니다. [리포트] 중국 최대의 정치행사 전인대와 정협, 이른바 양회를 앞둔 천안문 광장에 긴장감이 감돕니다. 국가주석의 임기제한을 폐지하는 헌법 개정에 대해 일부 학계와 언론계는 물론 일반 시민들 사이에서도 반대여론이 형성되고 있기때문입니다.[후싱도우/정치평론가 : 심각한 결과를 초래할 파시즘이나 독재로 빠져들면 어쩌나 하는 우려가 있습니다.] 시진핑 주석이 장기집권을 하려 한다는 비판이 일자 개헌안을 강력 지지해온 관영 매체들도 한발 물러서는 듯한 분위깁니다. 공산당 기관지 인민일보는 논평을 통해 임기 제한을 없애는 것이 종신제를 의미하는 것은 아니다라고 주장했습니다. 여론을 무마하기 위한 노골적인 인터넷 검열은 더욱 수위를 높여가는 분위깁니다. 개헌을 풍자하는 &불로장생&, &종신& 등의 표현은 물론, 마오쩌둥과 시진핑을 합성한 시쩌둥 등의 단어는 검색 자체가 안되게 막았습니다. 이번 양회에서는 감찰위원회를 신설하는 안도 처리됩니다. 정적 제거용으로도 사용했던 부패와의 전쟁을 아예 제도화하겠다는 뜻입니다. 시주석은 이미 지난해 당대회때 후계자를 지명하지 않음으로써 장"
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,1,0.858874,doc_0003,doc_0003_chunk_000,O,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,2,0.842009,doc_0121,doc_0121_chunk_000,X,"에코 리브르/앙리 베베르 지음/ 임명주 옮김/8000원 ""아빠, 우리는 왜 좌파예요?"" 프랑스 사회당 소속 정치가이자 트로츠키주의자로 혁명적공산주의동맹의 리더로 쟁쟁한 좌파경력을 가진 앙리 베베르는 두 딸의 당돌한 질문에는 두손 두발을 들었다. ""아이구, 차라리 아이가 어떻게 태어나는지 알려 줄까?""라고 대답하는 아빠에게 ""됐거든요. 그건 다 알고 있거든요""라고 딸이 응수할 땐 킥킥 웃음이 터진다. 딸들은 현명하게도 휴가차 노르망디로 떠나는 자동차 안에서 이런 맹랑한 질문을 던졌다. 아빠가 어디로 도망갈 수도 없게 말이다. 그래서 시작되었다. 딸딸이 아빠 베베르의 좌파 이야기가. 누가 정치가 아니랄까봐 아빠 베베르는 역사 이야기부터 들고 나왔다. ""1789년 8월 28일 아주 중요한 투표가 있었단다. 왕정주의자는 의장이 있는 연단의 오른쪽으로 모였고, 왕정 반대자는 왼쪽으로 모였어. 이게 좌파, 우파라는 말의 기원이야. 알고 있니?"" 당연히 두 딸이 알았을 리가 없다. 설명이 영 시원찮다는 표정으로 곁눈질하는 딸들에게 압박감을 느낀 아빠는 좀 더 단정적으로 좌파 이야기를 하기로 결심한 모양이다. ""1차적인 정의를 정리하면 좌파는 변혁과 변화를 추구하고, 우파는 안정 보수 최소한의 변화를 지지한단다."" 당장 반격 들어오는 딸들. ""아빠는 저희를 놀리고 있어요. 우파도 자기들만의 방식으로 변화를 추구하고 있잖아요."" 이야, 정말 똑똑한"
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,3,0.833742,doc_0113,doc_0113_chunk_001,X,"이게 문제라고 생각을 하고 있는 이 시점에서 제가 얘기하지 않으면 저는 아마 앞으로 평생 얘기를 못할 거라는 생각을 했고.] 가족이 상처를 받지 않을까 염려했지만 어렵사리 용기를 낸 이유도 역시 사랑하는 딸 때문이었습니다. [김민경/성폭력 피해자 : 제 딸이 나중에 커서 이런 일을 안 당했으면 좋겠지만, 만약에 당한다면, 저처럼 바보같이 침묵하지 말고 얘기할 수 있는 사회가 됐으면 좋겠어요.] KBS 뉴스 김채린입니다."""
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,1,0.874131,doc_0003,doc_0003_chunk_000,O,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,2,0.842319,doc_0003,doc_0003_chunk_001,X,이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,3,0.819355,doc_0026,doc_0026_chunk_001,X,"“실무자에게 소통에 지장을 주는 게 그것 뿐이냐며, 문화적 효용을 고려해 재검토하라고 지시했다”고 말했다. 경찰은 일사천리로 사업을 추진해 한달여만인 9월1일 동십자각에 건널목이 생겼다. 이 사이 유홍준씨는 문화재청장에 내정돼, 건널목이 생긴 날 임명됐다. 허 청장은 “유 청장이 임명된 뒤 감사하다며 전화를 걸어왔다”며 “조금만 더 건널목이 늦게 설치됐다면 문화재청장의 1호 업적이 됐을 것이라고 농담을 하던 기억이 난다”고 말하며 웃었다. 종로경찰서 관계자는 “건널목이 생긴 뒤에도 교통 흐름은 원활하다”며 “시민들의 반응이 좋다”고 말했다."
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,1,0.866711,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,2,0.86462,doc_0004,doc_0004_chunk_001,O,"를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,3,0.831212,doc_0027,doc_0027_chunk_000,X,"정부가 개발제한구역내 불법행위에 대해 특별 점검을 실시한다. 국토해양부는 개발제한구역 관리를 철저히 하고 불법 행위를 근절하기 위해 지방자치단체와 합동으로 9~19일까지 특별점검을 실시한다고 9일 밝혔다. 이번 특별점검은 국토부 공무원 26명과 시·도 공무원 32명 등 총 58명이 투입돼 전국 13개 시·도와 90개 시·군·구를 대상으로 진행된다. 엄정한 단속을 위해 지자체 직원을 다른 시·도지역으로 보내는 '교차 점검' 방식으로 단속한다. 주로 개발제한구역내 무허가 건축 행위, 불법용도변경, 불법 물건적치, 불법 토지형질변경, 위법 시공 등을 점검할 계획이다. 국토부는 특히 특별점검 시 개발제한구역내 건축물 전수조사자료를 활용해 지자체별 불법 건축물 조치실태와, 이행강제금 제도의 집행 실태 및 실효성 등도 집중 점검할 예정이다. 국토부는 적발되는 불법행위에 대해 자진철거 및 원상복구토록 조치하고 이행하지 않을 경우, 고발과 이행강제금 부과 등 강력한 행정조치를 취하도록 해당 지자체에 통보할 방침이다. 한편, 국토부는 개발제한구역내 불법행위 근절을 위해 매년 1~2차례 특별점검을 실시하고 있다. 지난해 실시한 합동 단속을 통해 불법 건축 175건, 불법 용도변경 55건 등 총 251건의 불법행위를 적발했다. 이와 함께 2009년 개발제한구역 관리강화를 위해 불법행위에 대한 이행강제금을 도입했으며, 2010~2011년에는 전국 개발제한"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,1,0.844015,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,2,0.803371,doc_0069,doc_0069_chunk_000,X,"국가정보원이 지난 2009년 5월 고 노무현 전 대통령 서거 당시에도 '정신적으로 불안한 사람' '통 크게 뇌물 먹고 자살한 사람' 등의 비판댓글을 유포한 것으로 나타났다. 민주당 진선미 의원이 26일 서울중앙지검으로부터 제출받은 '국정원 대선 개입 사건 범죄일람표'에 따르면, 국정원은 지난 2009년 5월23일 노 전 대통령 서거 뒤 노 전 대통령과 추모 열기를 비판하는 내용의 댓글 수 백개를 인터넷 사이트 게시판에 무더기로 올린 것으로 나타났다. 자료를 살펴보면 이 같은 댓글 유포는 원세훈 전 국정원장이 취임한 직후인 2009년 2월부터 시작했다. 국정원 직원들에 의한 댓글은 포털 사이트 '다음'의 '아고라'는 물론 다른 포털사이트인 '네이버'와 '네이트' 등에도 달렸다. 검찰이 확보한 댓글에는 ""통 크게 뇌물 먹고 자살한 자는 순교자지?"", ""정신적으로 불안한 사람을 지도자로 뽑으면 안 되겠다"", ""노무현은 자살한 거지, 주변의 뇌물수수에 대해 원망하다가 검찰 수사에 분노하다가, 자기 자신을 향해 분노를 터뜨린 것에 불과한 것"", ""놈현이가 저세상에 와서 보니 아주 큰 죄가 많았군요~ 살아있을 때 잘하지~ 왜 거기 가서 죽어서 후회하나~좌빨 여러분~ 있을 때 잘하세요~"" 등이 포함돼 있다."
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,3,0.799372,doc_0027,doc_0027_chunk_000,X,"정부가 개발제한구역내 불법행위에 대해 특별 점검을 실시한다. 국토해양부는 개발제한구역 관리를 철저히 하고 불법 행위를 근절하기 위해 지방자치단체와 합동으로 9~19일까지 특별점검을 실시한다고 9일 밝혔다. 이번 특별점검은 국토부 공무원 26명과 시·도 공무원 32명 등 총 58명이 투입돼 전국 13개 시·도와 90개 시·군·구를 대상으로 진행된다. 엄정한 단속을 위해 지자체 직원을 다른 시·도지역으로 보내는 '교차 점검' 방식으로 단속한다. 주로 개발제한구역내 무허가 건축 행위, 불법용도변경, 불법 물건적치, 불법 토지형질변경, 위법 시공 등을 점검할 계획이다. 국토부는 특히 특별점검 시 개발제한구역내 건축물 전수조사자료를 활용해 지자체별 불법 건축물 조치실태와, 이행강제금 제도의 집행 실태 및 실효성 등도 집중 점검할 예정이다. 국토부는 적발되는 불법행위에 대해 자진철거 및 원상복구토록 조치하고 이행하지 않을 경우, 고발과 이행강제금 부과 등 강력한 행정조치를 취하도록 해당 지자체에 통보할 방침이다. 한편, 국토부는 개발제한구역내 불법행위 근절을 위해 매년 1~2차례 특별점검을 실시하고 있다. 지난해 실시한 합동 단속을 통해 불법 건축 175건, 불법 용도변경 55건 등 총 251건의 불법행위를 적발했다. 이와 함께 2009년 개발제한구역 관리강화를 위해 불법행위에 대한 이행강제금을 도입했으며, 2010~2011년에는 전국 개발제한"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,1,0.85943,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,2,0.832886,doc_0004,doc_0004_chunk_001,X,"를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,3,0.822511,doc_0112,doc_0112_chunk_000,X,"지율스님이 매번 청와대 근처에서 단식농성을 하는 건 바로 이 약속을 지키라는묵언의 시위인 셈이다. 곽결호 환경부 장관의 약속 위반도 마찬가지 이유에서 그의비난을 받았다. ◆해결책 없나= 현재로선 지율스님의 생명을 살리면서 합리적인 해결책을 찾을수 있는 가능성은 그리 크지 않은게 사실이다. 지율스님은 ‘3개월 발파공사 중지 및 환경영향 공동 조사’라는 제의를 해놓고정부 답변을 기다리던 지난달 20일 와 만나 “나로서는 물러설만큼 물러섰다. 정부가 받아들이지 않는다면 답답한 건 내가 아니라 정부다”라고 말했다. 이는 기존의 ‘선조사, 후공사’ 요구와 비교할 때 사실상 ‘공사 중지 요구’는 포기한 것이나 마찬가지라는게 측근들의 설명이다. 해결책을 찾는다면 ‘환경영향 공동 조사와 이를 위한 공사 일정 조정’ 정도에서찾아야 했는데 정부가 “일개인 때문에 국책사업을 자꾸만 중단한다는게 말이 되느냐”는 여론을 의식, 공동 조사마저 거부하는 바람에 사태가 악화될 대로 악화됐다는것. 한나라당과 민주노동당 등 야당 의원들이 ‘환경영향평가 재실시’ 결의안 상정등을 약속하고 있는 것은 이 점을 의식한 행동으로 풀이된다. 하지만 정부가 이를 받아들일 가능성이 적은데다 100일을 앞둔 시점이어서 이미늦은게 아니냐는 관측마저 나오고 있다. 지율스님측 이동준 변호사는 최근 “나를 비롯해서 스님과 가까운 이들도 스님을만날 때마다 단식을 풀라고 간곡히 부탁했지만 소"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,1,0.86305,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,2,0.845693,doc_0004,doc_0004_chunk_001,X,"를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,3,0.834839,doc_0058,doc_0058_chunk_001,X,"금속탐지기로 검색을 받아야 하며, 불응하면 부정행위로 간주된다. 또 시험장마다 휴대용 전파감식기를 1대씩 나눠줘 시험실을 무작위로 선정해 휴대전화 사용 여부를 점검하게 되는데, 전파가 이용된 사실이 감지되면 그 교시 시험이 끝난 뒤 휴대용 금속탐지기를 동원, 검색을 실시하게 되고 이에 불응해도 부정행위자가 된다. 아울러 카메라 펜 등 유의사항에 명시된 금지 물품을 1교시가 시작되기 전에 제출하지 않거나, 쉬는 시간과 점심시간에 반입 금지물품 미제출 사실이 적발되더라도부정행위로 처리된다. 필기구도 시험시작 전 나눠주는 컴퓨터용 사인펜과 연필 등을 제외하고 절대 꺼내놔서는 안되며 보청기, 돋보기 등 신체조건이나 의료상 필요한 물품은 매 교시 시험실 감독관의 사전 점검을 받아 휴대할 수 있도록 했다. 이밖에 대리시험을 막기 위해 시험시작 전 감독관이 본인 여부를 확인하게 되는데 수험생 협조 의무가 명시돼 이에 따르지 않으면 `감독관 지시 불이행'으로 역시시험이 무효가 된다."
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,1,0.897803,doc_0004,doc_0004_chunk_001,O,"를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,2,0.887689,doc_0004,doc_0004_chunk_000,X,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다"
